,t2m,tp,log_tp,snr,ssrd,skt,q
1997-01-01,296.29608,7.448673,2.134009,9.84294,14.551038,296.80795,0.015111
1997-01-02,297.6299,1.246069,0.809182,10.432389,15.993457,297.597,0.015408
1997-01-03,297.6295,4.808722,1.759361,6.967654,11.188213,296.9318,0.015293
1997-01-04,296.0445,11.815982,2.550693,2.898246,4.819105,295.72104,0.015391
1997-01-05,294.9633,7.830302,2.178189,5.707258,8.488224,295.22162,0.014711
1997-01-06,296.942,3.511451,1.506619,8.243367,12.695119,297.02094,0.015037
1997-01-07,297.35052,4.36698,1.680265,8.019278,12.362128,297.14816,0.015492
1997-01-08,297.23575,2.058109,1.117797,7.298228,11.44856,297.54297,0.015511
1997-01-09,296.26562,7.918458,2.188123,3.727107,5.985074,296.41104,0.015707
1997-01-10,295.0478,9.294556,2.331615,3.968722,6.520228,295.61813,0.015575
1997-01-11,295.54813,12.975041,2.637273,3.568452,6.088645,295.34927,0.015131
1997-01-12,297.23087,0.953987,0.669872,10.582787,16.623646,297.2761,0.015214
1997-01-13,297.21158,3.472553,1.497959,5.398172,8.36957,296.83514,0.015081
1997-01-14,295.9507,5.311386,1.842355,3.405426,5.606688,295.8424,0.0154
1997-01-15,294.95584,10.239468,2.419432,2.211092,4.115379,294.76355,0.014924
1997-01-16,296.76642,1.063253,0.724284,6.535158,10.444057,296.02313,0.014773
1997-01-17,296.6733,2.515426,1.257161,3.660063,6.767136,296.40765,0.015473
1997-01-18,296.20062,6.236568,1.979147,3.917046,6.589925,296.12445,0.015709
1997-01-19,295.71933,33.005566,3.526524,2.909434,4.999566,295.36865,0.015764
1997-01-20,296.93094,4.139638,1.636983,7.913689,12.266141,296.3777,0.015515
1997-01-21,297.71515,4.39456,1.685391,10.2006,16.048124,297.8588,0.01572
1997-01-22,296.21832,17.002695,2.890521,3.920439,6.884744,296.17188,0.016245
1997-01-23,295.9878,10.274478,2.422542,3.687891,6.256142,296.0115,0.016094
1997-01-24,297.1107,5.965736,1.941003,5.776927,9.237442,296.56165,0.015663
1997-01-25,296.40927,11.44011,2.520926,3.981724,6.194954,295.88812,0.015952
1997-01-26,295.52573,19.303946,3.010815,3.461312,5.609132,295.44418,0.015794
1997-01-27,296.57687,7.057747,2.086634,9.328654,13.870706,296.6211,0.015394
1997-01-28,296.5649,11.143832,2.496821,7.882782,12.25781,296.49185,0.015784
1997-01-29,296.83252,11.59794,2.533533,4.577461,7.653038,295.67535,0.016203
1997-01-30,296.0217,37.957554,3.662473,5.26607,8.624379,296.49142,0.015865
1997-01-31,296.62897,9.920733,2.390663,6.0447,10.024232,296.59402,0.015915
1997-02-01,296.6822,2.496578,1.251785,10.416488,16.49755,297.17355,0.016344
1997-02-02,297.0295,3.653722,1.537667,10.793157,16.407,297.50305,0.015729
1997-02-03,295.94925,5.925926,1.935272,3.649401,6.078012,296.06125,0.015938
1997-02-04,296.14645,31.789637,3.490113,4.384597,7.086708,295.95187,0.015754
1997-02-05,297.34592,6.006384,1.946822,9.629676,14.705528,297.3264,0.016077
1997-02-06,296.94376,8.253474,2.224999,7.309302,11.844357,296.72974,0.016021
1997-02-07,297.16556,8.974778,2.30006,8.077908,12.845882,296.86044,0.015381
1997-02-08,297.06204,5.285072,1.838177,8.448352,13.414185,297.4664,0.015675
1997-02-09,296.03574,101.451065,4.629385,7.359538,10.756789,296.3481,0.01609
1997-02-10,296.5279,10.44148,2.437245,8.557138,12.831229,297.08865,0.015979
1997-02-11,296.38785,22.07559,3.138775,4.929202,7.7564,296.26114,0.015733
1997-02-12,296.63742,9.294221,2.331583,9.140429,14.285805,296.6045,0.015786
1997-02-13,297.513,3.550004,1.515128,11.373573,17.515825,297.98486,0.01585
1997-02-14,297.12244,6.894604,2.066179,8.437346,12.939196,297.44363,0.016397
1997-02-15,296.742,15.971186,2.831517,6.095842,9.062607,296.72812,0.016289
1997-02-16,296.49304,7.393524,2.12746,7.983372,12.393447,296.85977,0.016086
1997-02-17,297.1463,19.443714,3.017675,6.00907,9.539496,297.1898,0.016447
1997-02-18,296.86215,33.08642,3.528899,7.061677,10.640094,296.39035,0.016692
1997-02-19,296.82266,7.062408,2.087212,6.740488,10.535215,296.78406,0.016668
1997-02-20,297.13174,30.52454,3.450766,7.797224,11.353393,297.07492,0.016523
1997-02-21,297.5185,10.931645,2.479194,9.63448,14.108361,297.31378,0.016476
1997-02-22,297.6723,11.589487,2.532862,8.907853,13.557455,297.25317,0.016472
1997-02-23,297.066,18.89558,2.990498,6.776852,9.692235,296.90192,0.017493
1997-02-24,296.38632,43.057213,3.785489,5.989676,8.596985,296.25647,0.016709
1997-02-25,296.0105,98.34194,4.598568,2.585342,4.304488,295.93,0.016904
1997-02-26,296.6962,31.444984,3.479546,6.098148,9.521855,297.34686,0.016898
1997-02-27,297.47775,12.054005,2.569095,9.3535,13.895819,297.81107,0.017317
1997-02-28,297.49435,30.301039,3.443651,6.184712,9.134707,297.10443,0.017161
1997-03-01,297.8642,3.833254,1.57552,11.436917,17.213278,297.57266,0.016436
1997-03-02,298.5905,5.63996,1.893106,3.310349,5.961265,297.415,0.017218
1997-03-03,298.3975,8.970713,2.299652,9.044145,13.902346,297.98645,0.017077
1997-03-04,298.27728,12.219361,2.581682,7.173512,11.568322,298.11346,0.017518
1997-03-05,297.5326,124.02899,4.828546,3.167617,5.06033,296.9785,0.017704
1997-03-06,297.76752,1.250157,0.811,11.256259,16.522535,298.46832,0.016791
1997-03-07,297.75266,63.958168,4.173743,3.788328,6.12158,297.52795,0.017662
1997-03-08,297.25906,27.267183,3.341702,3.891432,5.972578,297.2466,0.017837
1997-03-09,297.13687,41.107002,3.740214,3.368672,5.128454,296.53378,0.017555
1997-03-10,296.59183,51.346188,3.957879,5.101286,7.777127,297.13297,0.017341
1997-03-11,297.5276,15.726052,2.816968,8.232206,11.807781,297.5638,0.017566
1997-03-12,297.0168,65.01064,4.189816,4.514392,6.801282,297.11142,0.017481
1997-03-13,297.20007,29.715021,3.424752,6.483179,9.788292,297.40182,0.017089
1997-03-14,297.43152,55.18969,4.028733,7.009422,10.398572,297.39023,0.017322
1997-03-15,296.93936,88.33101,4.492349,2.798578,4.721466,297.05124,0.017744
1997-03-16,297.04706,67.94575,4.23332,4.016162,6.605822,296.98615,0.017624
1997-03-17,297.06674,20.651394,3.07507,6.29853,9.909451,296.8799,0.01704
1997-03-18,297.47162,8.389299,2.239571,8.820511,13.85608,297.20392,0.017114
1997-03-19,297.9589,16.030436,2.835002,9.356796,14.675589,297.705,0.017179
1997-03-20,296.9966,102.663025,4.641145,3.007598,5.47677,296.629,0.016944
1997-03-21,297.86853,1.097439,0.740717,6.974956,11.925653,297.23853,0.016299
1997-03-22,298.961,2.736336,1.318105,13.076609,20.328415,298.94986,0.016754
1997-03-23,298.06503,10.044872,2.401966,9.230421,14.433131,297.91116,0.017108
1997-03-24,298.6007,2.207316,1.165434,13.218606,20.260752,298.52298,0.016334
1997-03-25,297.70282,10.287928,2.423734,5.261816,9.222039,297.4864,0.016699
1997-03-26,298.01004,1.593953,0.953183,10.926852,17.427467,298.02917,0.016681
1997-03-27,298.9012,2.000992,1.098943,10.91633,17.167866,298.497,0.016921
1997-03-28,298.21793,7.259118,2.111318,9.19397,14.83434,298.36954,0.016985
1997-03-29,297.96997,3.959124,1.601229,7.164324,11.58697,297.56122,0.016912
1997-03-30,298.2601,6.336652,1.992883,8.968677,13.688116,298.15607,0.017318
1997-03-31,297.84116,13.869241,2.699295,9.795134,14.920919,298.2439,0.016809
1997-04-01,297.97742,11.980112,2.563418,10.112221,15.550442,298.02634,0.016987
1997-04-02,298.05075,3.870427,1.583182,10.860558,16.71225,298.22934,0.01687
1997-04-03,297.3618,34.146645,3.559529,4.779765,7.711572,297.6022,0.016854
1997-04-04,297.32782,14.746817,2.756638,8.575558,12.949074,298.0618,0.016772
1997-04-05,297.8746,7.054407,2.086219,11.25578,17.196611,298.24,0.016507
1997-04-06,297.33044,43.004063,3.784282,6.613859,9.902426,297.69794,0.01673
1997-04-07,296.8451,10.4902,2.441494,5.331266,8.592007,297.07483,0.016791
1997-04-08,296.4097,40.253376,3.719733,6.255382,9.387274,296.2786,0.016485
1997-04-09,296.6192,12.35189,2.591658,8.565273,12.639408,296.95285,0.016301
1997-04-10,296.76184,23.074194,3.18114,3.983107,6.296586,296.90506,0.017077
1997-04-11,296.7212,22.252144,3.146397,6.645266,9.986568,297.1517,0.016847
1997-04-12,297.3876,7.547363,2.145623,7.553886,11.290186,297.44028,0.017067
1997-04-13,297.30005,22.473923,3.15589,8.767385,12.707384,297.55536,0.016823
1997-04-14,296.21622,53.875275,4.005063,3.631916,5.800706,296.58896,0.016898
1997-04-15,297.63235,3.649842,1.536833,12.181708,18.578526,298.30765,0.01634
1997-04-16,297.73563,7.858899,2.181422,7.544194,11.652284,297.71744,0.017291
1997-04-17,296.814,78.546486,4.376342,5.414946,8.287835,296.97046,0.016784
1997-04-18,296.6631,19.437202,3.017357,9.027583,13.640889,297.1543,0.016224
1997-04-19,296.31815,87.37094,4.481543,5.065724,8.012244,296.6925,0.016445
1997-04-20,297.62012,16.054018,2.836386,10.107771,15.4382,298.1035,0.016704
1997-04-21,296.81326,49.645477,3.92485,4.69722,7.439289,296.57864,0.016818
1997-04-22,296.4355,16.144676,2.841688,6.186249,9.710508,296.43118,0.016405
1997-04-23,297.9027,2.907911,1.363003,10.909902,16.85427,297.91113,0.016441
1997-04-24,298.40225,3.968419,1.603102,9.885944,15.350076,298.43173,0.017091
1997-04-25,298.2175,3.133334,1.419084,10.984018,17.013998,298.48657,0.016886
1997-04-26,297.79535,6.075618,1.956655,7.38818,11.820973,297.77148,0.016899
1997-04-27,298.02155,2.584,1.276479,9.086701,14.834037,298.09772,0.015902
1997-04-28,298.3287,9.05673,2.308242,10.611551,16.304655,298.43143,0.016655
1997-04-29,298.04428,1.535708,0.930473,10.985764,17.157608,298.2581,0.016354
1997-04-30,297.564,4.68511,1.73785,8.140736,12.636977,297.77554,0.016765
1997-05-01,297.972,14.874313,2.764702,8.007778,12.56185,297.9286,0.01721
1997-05-02,297.642,14.071143,2.712782,6.860924,10.356026,297.65582,0.016906
1997-05-03,296.722,36.4008,3.621692,7.349972,10.942971,297.57162,0.017325
1997-05-04,297.27338,51.516006,3.961118,6.096673,8.95359,297.08292,0.017413
1997-05-05,297.63132,8.848786,2.287348,8.769012,13.181504,297.8415,0.017212
1997-05-06,296.6468,49.479504,3.921567,3.481888,5.784382,296.8156,0.017619
1997-05-07,297.26276,6.069968,1.955856,6.891551,10.502186,297.38257,0.017258
1997-05-08,296.9528,19.58518,3.024571,5.423296,8.593368,297.2705,0.017675
1997-05-09,297.55664,38.14976,3.667394,5.362223,8.406645,297.22983,0.017213
1997-05-10,297.6201,28.660995,3.389833,7.382014,11.410492,297.39853,0.01707
1997-05-11,297.61502,19.511353,3.020979,6.70032,10.806059,298.17685,0.017156
1997-05-12,297.45038,19.968596,3.043026,7.115828,10.954021,297.58542,0.01723
1997-05-13,298.13516,5.19866,1.824333,5.867625,9.601882,297.82294,0.017291
1997-05-14,297.86426,6.598416,2.02794,7.679192,12.260552,297.82016,0.017086
1997-05-15,298.0615,3.593658,1.524677,8.262076,13.296991,298.0742,0.016915
1997-05-16,298.17438,6.550852,2.02166,7.263432,11.430655,298.31607,0.017335
1997-05-17,298.54132,16.542156,2.864607,9.033376,13.784343,298.79156,0.016957
1997-05-18,298.37622,4.588576,1.720725,8.563663,13.411171,298.53964,0.016965
1997-05-19,297.83456,13.334912,2.662698,7.3797,11.074656,298.0134,0.017158
1997-05-20,297.649,21.225012,3.101218,7.622412,11.325193,297.81995,0.017241
1997-05-21,297.4721,11.856026,2.553813,5.481858,8.421374,297.8929,0.017556
1997-05-22,297.82584,30.586527,3.452731,7.501822,11.431743,298.10764,0.017369
1997-05-23,298.428,3.197131,1.434401,9.349717,14.29708,298.59964,0.017631
1997-05-24,297.9069,9.547264,2.355866,8.133574,11.812652,298.38623,0.017548
1997-05-25,297.8766,30.974455,3.464937,5.970858,9.170728,297.60422,0.017583
1997-05-26,297.48083,16.616121,2.868814,5.058138,8.143693,297.58163,0.017403
1997-05-27,298.4389,2.84954,1.347954,9.234062,14.238301,298.5775,0.017588
1997-05-28,297.968,17.246683,2.903983,7.151582,10.531674,298.17197,0.017318
1997-05-29,297.11856,50.38473,3.939341,5.420615,8.329236,297.20206,0.017277
1997-05-30,297.2805,34.328136,3.56468,7.548928,11.480373,297.3386,0.017147
1997-05-31,297.55936,14.770816,2.758161,7.540662,11.86401,297.97867,0.016787
1997-06-01,298.19537,15.049329,2.775667,9.992164,15.036113,298.1837,0.016783
1997-06-02,298.5637,7.621491,2.154258,6.909538,11.118689,298.3641,0.017429
1997-06-03,297.44556,11.902552,2.557425,3.91767,6.982038,297.37177,0.017564
1997-06-04,298.313,3.096077,1.41003,9.117021,13.906892,297.96378,0.017088
1997-06-05,298.82224,1.293168,0.829934,8.802175,13.940318,298.5966,0.017199
1997-06-06,298.8507,5.003445,1.792333,9.526195,14.365192,298.90787,0.017128
1997-06-07,298.31152,14.46618,2.738656,7.51371,11.705786,298.38593,0.016852
1997-06-08,297.86322,0.210807,0.191287,7.497862,12.683208,297.8123,0.016513
1997-06-09,298.07202,4.601624,1.723057,8.480492,13.400826,298.20694,0.017331
1997-06-10,298.38568,0.983894,0.685062,9.948756,15.483851,298.32285,0.016823
1997-06-11,298.44843,3.9061,1.590479,8.871726,14.140367,298.7137,0.017128
1997-06-12,297.26434,23.713165,3.207336,6.695116,9.997048,297.79712,0.01732
1997-06-13,296.53503,66.10074,4.206195,4.229836,6.796142,296.9528,0.016992
1997-06-14,297.28946,8.239361,2.223473,8.16334,12.508041,297.5202,0.016633
1997-06-15,297.39926,20.92698,3.087718,9.740239,14.216015,297.84338,0.016765
1997-06-16,297.2552,13.874,2.699615,5.150152,8.353281,297.10867,0.016692
1997-06-17,296.09958,21.754553,3.124765,4.445538,7.15388,296.50906,0.016841
1997-06-18,296.44675,30.698357,3.456265,7.060381,10.391339,296.8162,0.016435
1997-06-19,296.969,26.035023,3.297133,7.097652,10.882302,297.3405,0.016646
1997-06-20,296.4435,41.59801,3.751808,5.484264,8.409173,296.67978,0.016691
1997-06-21,297.3888,2.482856,1.247853,10.75471,16.772882,297.6597,0.016008
1997-06-22,298.18042,1.676505,0.984512,9.164582,14.380247,298.343,0.01634
1997-06-23,298.07922,3.789375,1.5664,9.146995,13.690683,298.42752,0.017422
1997-06-24,297.1835,36.866165,3.634058,4.152264,6.862838,297.4612,0.017272
1997-06-25,297.12567,12.383533,2.594025,10.45352,16.450993,297.74323,0.015699
1997-06-26,297.96182,4.110767,1.631349,7.991008,12.857817,297.6664,0.016652
1997-06-27,298.19464,1.470151,0.904279,9.502417,15.059349,298.14474,0.016395
1997-06-28,297.60782,2.474829,1.245545,9.050116,14.259411,298.01724,0.016705
1997-06-29,296.99554,22.39854,3.152674,7.122786,10.808595,297.43668,0.016692
1997-06-30,297.35886,13.113534,2.647134,7.54435,11.929783,297.3722,0.016886
1997-07-01,296.93802,16.857359,2.882416,6.350007,9.59042,296.69653,0.016628
1997-07-02,297.1179,5.406488,1.857311,9.100447,14.032275,297.66373,0.016135
1997-07-03,297.47537,7.826422,2.17775,7.945204,12.374586,297.90808,0.016938
1997-07-04,296.99323,19.63878,3.027172,6.19112,9.307546,297.20343,0.016739
1997-07-05,296.84042,5.75564,1.910378,7.781858,11.686958,297.31073,0.016798
1997-07-06,296.72134,19.258718,3.008585,6.516844,9.375084,296.81985,0.017021
1997-07-07,296.5595,6.606978,2.029066,6.304082,9.397731,296.9358,0.016599
1997-07-08,296.35315,32.584488,3.514064,5.665348,8.537777,296.2248,0.017025
1997-07-09,296.3758,50.216347,3.936059,6.20979,9.320928,296.2936,0.016399
1997-07-10,296.90637,5.141587,1.815083,7.193186,11.136609,297.10483,0.016445
1997-07-11,298.13644,3.124027,1.41683,9.954906,15.002346,298.1422,0.016513
1997-07-12,297.8911,10.802154,2.468282,7.778635,11.489683,297.7997,0.016826
1997-07-13,297.35068,20.17469,3.052807,6.974089,9.997226,297.2804,0.017062
1997-07-14,297.23175,9.8648,2.385528,6.574664,10.283622,297.0946,0.016801
1997-07-15,296.81894,25.600616,3.280934,7.583716,10.970378,297.2811,0.016708
1997-07-16,297.13937,2.676631,1.301997,7.595532,12.348913,297.421,0.016101
1997-07-17,298.3431,0.43733,0.362787,10.150357,15.692998,298.34048,0.016532
1997-07-18,297.65594,2.846103,1.34706,7.355258,11.264964,298.22955,0.017354
1997-07-19,297.9061,7.519058,2.142306,7.177534,10.892516,298.12097,0.017313
1997-07-20,297.06564,45.01618,3.828993,5.705871,8.223603,297.18777,0.017276
1997-07-21,296.87152,34.776634,3.577295,7.274904,10.407358,297.0407,0.017007
1997-07-22,297.38757,19.843136,3.037025,9.318418,13.491605,298.09995,0.017229
1997-07-23,298.4835,8.89249,2.291776,6.932396,10.347668,298.25284,0.017779
1997-07-24,297.37888,11.786271,2.548372,5.840856,8.639657,297.6317,0.017682
1997-07-25,297.45398,9.160626,2.31852,7.250612,10.590516,297.926,0.017607
1997-07-26,297.76202,10.359,2.43001,7.734644,11.318202,297.98477,0.017882
1997-07-27,296.61954,40.058926,3.715008,3.058986,5.088207,296.72473,0.017485
1997-07-28,296.8968,26.328962,3.307947,8.944681,13.526463,297.4539,0.016339
1997-07-29,297.65308,6.107916,1.961209,10.041614,15.553596,297.9503,0.016388
1997-07-30,297.53604,18.544806,2.97271,10.012756,14.749979,297.94128,0.016465
1997-07-31,297.15866,7.468145,2.136311,8.155684,12.403353,297.70892,0.01699
1997-08-01,297.5967,8.11772,2.21022,9.270639,13.615244,297.94205,0.017355
1997-08-02,297.52362,7.232117,2.108043,7.72321,11.639368,297.74283,0.017455
1997-08-03,298.09448,4.476897,1.700539,9.330471,14.192973,298.28842,0.017206
1997-08-04,297.61575,4.343338,1.675851,4.46449,6.937918,298.03784,0.017281
1997-08-05,296.84164,18.289278,2.959549,6.373864,9.170837,297.64487,0.017111
1997-08-06,296.7207,18.32791,2.96155,5.909812,8.565538,296.90695,0.017173
1997-08-07,296.35483,8.818455,2.284264,5.24045,8.112732,296.64923,0.016767
1997-08-08,296.6793,25.917564,3.292779,5.82493,8.65431,296.88156,0.017029
1997-08-09,296.86636,25.881325,3.291432,8.403642,12.098771,296.8301,0.016447
1997-08-10,296.9041,25.686308,3.284151,7.697289,11.589275,296.80795,0.016813
1997-08-11,296.98865,21.3943,3.108806,7.72207,11.22984,297.3515,0.017139
1997-08-12,297.64212,13.861716,2.698789,10.260961,15.143186,297.59653,0.016765
1997-08-13,296.7384,19.872255,3.038421,6.896678,10.439642,297.14386,0.01685
1997-08-14,297.6693,9.1165,2.314168,11.294435,16.446587,298.33337,0.01627
1997-08-15,298.25824,5.738958,1.907905,8.423561,13.017408,298.30133,0.016929
1997-08-16,297.0106,18.375965,2.964033,5.060424,7.468508,297.38522,0.016958
1997-08-17,296.90662,14.896056,2.766071,7.671354,10.854096,296.9463,0.016872
1997-08-18,296.8571,5.613638,1.889134,7.64807,11.667994,297.1624,0.016273
1997-08-19,297.64517,7.365709,2.124141,8.908378,13.166861,297.90262,0.0167
1997-08-20,297.42987,10.635574,2.454067,6.27099,9.424391,297.50583,0.016906
1997-08-21,296.70166,13.493934,2.67373,8.054498,11.481623,297.22903,0.016671
1997-08-22,296.48904,11.188249,2.500472,6.322628,9.455746,296.79196,0.01646
1997-08-23,297.24023,3.506111,1.505434,7.923306,11.823137,297.21704,0.016659
1997-08-24,297.5398,0.972239,0.679169,9.449883,14.541807,297.93875,0.016543
1997-08-25,297.42587,3.67581,1.542402,7.1961,10.982742,297.81024,0.016802
1997-08-26,296.9584,9.02915,2.305496,8.158344,11.575963,297.2777,0.01667
1997-08-27,297.07526,9.585104,2.359448,7.478186,11.460177,297.472,0.016647
1997-08-28,297.64154,11.904006,2.557538,8.96619,13.127624,297.8788,0.016944
1997-08-29,297.0719,21.335535,3.106179,9.010379,13.147932,297.1996,0.016549
1997-08-30,296.58105,14.321462,2.729255,6.502148,9.372917,296.98654,0.016507
1997-08-31,297.1199,2.716233,1.312711,7.991334,11.782351,297.71942,0.016459
1997-09-01,297.38925,1.255557,0.813397,9.067342,14.043578,297.31647,0.016096
1997-09-02,297.17477,15.411015,2.797953,6.96742,10.616175,296.97018,0.017246
1997-09-03,297.1697,22.894152,3.173634,6.975876,10.551001,296.9997,0.016578
1997-09-04,297.16342,5.168836,1.81951,8.478922,12.673231,297.34595,0.016357
1997-09-05,296.75238,17.394665,2.912061,8.015348,11.669124,297.04108,0.016525
1997-09-06,297.5567,16.23877,2.847161,13.346029,19.276943,297.9667,0.015359
1997-09-07,297.6669,0.792067,0.58337,8.519327,13.340582,297.9786,0.015002
1997-09-08,297.84378,1.058439,0.721948,9.600447,14.902548,298.2185,0.01491
1997-09-09,297.86273,0.711893,0.5376,9.812365,15.441763,298.39905,0.015964
1997-09-10,297.29785,7.154197,2.098533,7.82332,11.871465,297.7821,0.017137
1997-09-11,297.41208,10.59426,2.45051,11.312563,15.643033,298.21173,0.016704
1997-09-12,297.7231,12.453597,2.599247,7.10097,10.792297,297.98407,0.017042
1997-09-13,296.57947,56.86234,4.058067,3.876817,6.108956,297.1451,0.016997
1997-09-14,297.43396,14.423873,2.735917,9.850695,14.185313,297.9774,0.016813
1997-09-15,297.35205,16.658157,2.871198,6.795221,9.810578,297.52515,0.017297
1997-09-16,296.95065,24.15836,3.22519,6.168372,8.843807,296.8996,0.017415
1997-09-17,296.854,13.585326,2.680016,7.66551,11.129304,297.01904,0.016598
1997-09-18,297.4082,9.647591,2.365334,9.257402,13.531112,297.8086,0.016947
1997-09-19,297.55615,21.596098,3.117777,7.35463,11.027437,297.36838,0.017081
1997-09-20,297.28027,28.576893,3.386993,4.072333,6.609024,296.9274,0.017451
1997-09-21,297.5425,8.67727,2.26978,7.657723,11.187403,297.4809,0.017148
1997-09-22,296.7984,25.684483,3.284082,5.105734,7.903196,297.02768,0.016913
1997-09-23,297.2651,24.326443,3.231849,5.237866,8.51298,297.45264,0.016989
1997-09-24,298.7161,2.423307,1.230607,11.829992,17.161684,298.41687,0.016832
1997-09-25,298.71085,3.541626,1.513285,9.040255,13.783496,298.31046,0.017365
1997-09-26,297.55972,34.72506,3.575852,5.239524,7.83129,297.18414,0.017258
1997-09-27,297.46616,5.530012,1.876409,6.481235,9.913459,297.3135,0.017367
1997-09-28,297.9849,6.680834,2.038728,6.890144,10.925149,297.77823,0.017429
1997-09-29,297.6047,15.688705,2.814732,4.377337,6.843492,297.17813,0.017113
1997-09-30,297.84787,6.414802,2.003478,10.351663,15.060688,298.1164,0.016717
1997-10-01,297.25458,44.79877,3.824257,8.162294,11.683387,297.95035,0.016582
1997-10-02,297.5494,17.2207,2.902558,8.916311,12.927941,297.77402,0.017354
1997-10-03,297.10873,34.519054,3.570069,9.926358,13.875706,297.4586,0.016469
1997-10-04,297.8303,8.925201,2.295077,9.358953,13.493277,297.8451,0.016986
1997-10-05,296.83154,65.18952,4.192522,5.244607,7.54212,297.04538,0.017153
1997-10-06,297.19617,42.627666,3.775691,8.086649,11.442306,297.61197,0.017023
1997-10-07,298.0579,8.267328,2.226495,12.146688,17.39842,298.78284,0.017244
1997-10-08,296.82922,51.54848,3.961736,6.336636,9.205208,297.4187,0.016999
1997-10-09,297.44608,7.11657,2.093908,7.720856,11.937799,297.73883,0.016842
1997-10-10,296.81314,61.86784,4.141035,6.898736,10.005382,298.0883,0.017485
1997-10-11,297.81592,11.444652,2.521291,8.706882,12.365954,297.75748,0.017309
1997-10-12,298.1116,1.910478,1.068317,10.557755,15.348699,298.37683,0.017242
1997-10-13,298.18228,0.833642,0.606304,9.857407,15.012043,298.42728,0.016482
1997-10-14,298.4914,1.277506,0.823081,10.380687,15.87628,298.76593,0.01684
1997-10-15,298.6236,2.184165,1.15819,12.746944,18.892197,298.69775,0.016453
1997-10-16,298.2608,0.026252,0.025913,11.638282,19.17981,298.44012,0.015896
1997-10-17,298.14462,1.562219,0.940874,6.764344,11.276145,298.0618,0.01709
1997-10-18,298.10278,6.598915,2.028005,8.62025,13.090411,298.37885,0.016825
1997-10-19,298.11356,0.908748,0.646448,9.108864,14.248986,298.46515,0.016904
1997-10-20,296.99335,40.14391,3.717076,3.789884,5.85202,296.85336,0.017023
1997-10-21,297.1926,15.679381,2.814173,8.852725,13.431424,297.63403,0.015702
1997-10-22,298.34256,0.486028,0.396107,11.376265,17.642147,298.6028,0.015751
1997-10-23,297.84583,8.117408,2.210186,8.229948,12.355822,298.1394,0.017068
1997-10-24,297.28638,13.267735,2.658001,5.624781,8.372921,297.52136,0.017315
1997-10-25,297.22287,32.879818,3.522819,7.302934,10.062035,297.5502,0.017117
1997-10-26,297.44107,5.770748,1.912612,8.898509,12.561497,297.70166,0.017538
1997-10-27,297.16663,44.801277,3.824312,4.178874,6.16012,297.23218,0.017905
1997-10-28,297.24847,27.94751,3.365484,5.860822,8.618676,297.53,0.017495
1997-10-29,298.46152,11.908121,2.557857,8.762528,12.959576,298.42596,0.017671
1997-10-30,297.66165,65.14344,4.191826,4.728827,6.924132,297.68497,0.017408
1997-10-31,297.12534,96.459564,4.579438,2.6018,4.311076,297.2028,0.017948
1997-11-01,297.91464,9.016536,2.304237,5.775799,8.94954,297.78253,0.017417
1997-11-02,297.91525,10.809451,2.4689,7.816817,10.947438,298.34094,0.017528
1997-11-03,297.35092,54.796337,4.021708,4.558728,6.972387,297.64233,0.017616
1997-11-04,298.16293,14.724649,2.755229,6.734635,10.323827,297.8915,0.017474
1997-11-05,298.36166,32.45347,3.510156,8.458736,12.409307,298.1834,0.017808
1997-11-06,297.66187,25.681032,3.283953,4.870333,7.27578,297.66724,0.017751
1997-11-07,296.553,87.9896,4.48852,2.81023,4.659173,296.69757,0.017389
1997-11-08,295.70255,68.59875,4.242747,2.968427,5.084305,295.86496,0.016437
1997-11-09,297.51935,9.824559,2.381818,11.513202,16.845308,297.73364,0.015747
1997-11-10,298.24414,12.446887,2.598748,12.562952,18.389835,298.62122,0.016616
1997-11-11,298.20447,13.579247,2.679599,8.818157,13.041369,298.25763,0.0172
1997-11-12,297.46194,32.243763,3.503867,6.518765,9.735116,297.4442,0.01695
1997-11-13,298.24493,4.644927,1.730757,6.328839,10.118503,298.26733,0.016941
1997-11-14,298.11996,12.770261,2.622511,9.227637,14.02463,297.9391,0.016669
1997-11-15,297.77917,4.51359,1.707216,10.572177,16.056276,297.8464,0.016778
1997-11-16,298.3909,5.700552,1.90219,12.096342,17.948832,298.90982,0.016614
1997-11-17,297.69922,21.606783,3.11825,6.232208,9.410427,297.47867,0.017018
1997-11-18,297.58215,16.896328,2.884596,8.218762,12.129814,297.80963,0.016999
1997-11-19,297.13687,137.88293,4.933631,1.022578,2.680658,296.85016,0.017436
1997-11-20,298.22284,5.652741,1.895029,11.464555,16.53697,298.24664,0.017088
1997-11-21,298.38342,4.809108,1.759427,10.126124,14.976422,298.28702,0.017086
1997-11-22,297.43054,26.340939,3.308385,2.899134,4.671308,296.99316,0.017685
1997-11-23,296.33273,31.932652,3.494465,3.584555,5.164716,296.40698,0.01735
1997-11-24,296.4082,34.291386,3.563639,6.70161,9.787808,296.12897,0.015955
1997-11-25,297.33746,2.448504,1.237941,11.380616,17.277742,297.33307,0.014468
1997-11-26,298.60913,1.532694,0.929284,9.589026,14.815224,298.27777,0.016016
1997-11-27,298.6724,0.523421,0.420958,8.329078,12.91612,298.7581,0.016504
1997-11-28,298.38263,7.913505,2.187568,7.247392,10.710372,298.3071,0.017464
1997-11-29,298.15094,3.035262,1.395071,9.249193,13.454251,298.48965,0.017474
