,t2m,tp,log_tp,snr,ssrd,skt,q
1997-03-09,299.40186,9.083762,2.310926,11.631288,16.018497,298.80914,0.017268
1997-03-10,299.89972,13.571308,2.679054,13.777313,19.013372,299.3364,0.017695
1997-03-11,299.63922,4.676196,1.736281,10.663966,15.193147,298.9765,0.017464
1997-03-12,300.098,4.492898,1.703456,11.654565,16.39289,299.28528,0.017325
1997-03-13,299.82007,19.191118,3.005243,11.737237,16.580976,299.0912,0.0175
1997-03-14,298.4633,18.237242,2.956848,6.148067,8.986754,297.81274,0.017369
1997-03-15,298.7786,7.281492,2.114023,7.85557,10.775633,297.4827,0.016478
1997-03-16,298.67548,25.928188,3.293174,1.22783,2.783387,297.37662,0.016749
1997-03-17,297.83658,70.65565,4.271872,2.934076,4.762788,296.83658,0.016779
1997-03-18,299.2394,2.152246,1.148115,13.521688,18.663202,298.38654,0.016235
1997-03-19,299.33292,1.067631,0.726404,12.851085,18.425755,299.0096,0.016043
1997-03-20,298.20197,64.56222,4.183,1.639696,4.081684,297.05453,0.016901
1997-03-21,298.71906,2.646076,1.293652,8.925987,13.002449,298.0152,0.01664
1997-03-22,298.7912,12.194422,2.579794,10.587133,14.857926,298.49692,0.0175
1997-03-23,298.58456,14.076121,2.713112,6.982052,10.310506,298.03522,0.017249
1997-03-24,297.5635,9.671838,2.367608,4.105775,6.815742,296.67108,0.015575
1997-03-25,299.18344,6.47372,2.011393,13.08817,17.806025,298.74728,0.017057
1997-03-26,298.96204,3.918522,1.593008,14.385293,20.083607,298.7171,0.016512
1997-03-27,299.21536,0.358743,0.30656,11.330347,16.28226,298.89026,0.015851
1997-03-28,299.3277,3.793686,1.5673,12.854889,18.096445,298.97455,0.016644
1997-03-29,298.8515,4.996038,1.791099,13.89283,19.483477,299.02707,0.016872
1997-03-30,298.70636,13.62389,2.682656,9.122232,13.125896,298.08798,0.017213
1997-03-31,299.3234,3.69055,1.54555,14.891186,20.361462,298.7383,0.016859
1997-04-01,299.65652,9.467916,2.348315,13.249091,18.662659,299.3158,0.017417
1997-04-02,299.7441,4.48919,1.702781,12.249158,17.358612,299.27655,0.017139
1997-04-03,299.28174,12.379023,2.593688,6.094029,9.431082,298.612,0.017101
1997-04-04,298.6883,11.324668,2.511603,10.102964,14.006232,298.14984,0.016993
1997-04-05,298.98706,5.741182,1.908235,12.082399,16.812529,298.99542,0.01726
1997-04-06,299.71567,2.482835,1.247847,12.634591,18.085838,299.1457,0.017021
1997-04-07,299.75433,13.032877,2.641403,10.167048,14.926947,299.15198,0.017719
1997-04-08,298.75513,29.297855,3.411077,6.912052,9.631498,297.89322,0.017299
1997-04-09,298.09436,66.57723,4.213271,6.031293,8.757127,297.58862,0.017327
1997-04-10,298.64334,19.445358,3.017756,7.99703,11.403067,298.31387,0.017378
1997-04-11,299.3042,8.016102,2.199012,7.779546,11.289563,298.11374,0.017467
1997-04-12,299.19345,4.243768,1.65704,11.746713,15.886721,298.73276,0.017261
1997-04-13,299.30405,1.571369,0.944438,10.061155,14.190968,298.74652,0.016458
1997-04-14,298.6702,7.310722,2.117546,7.546346,11.305866,297.4403,0.014847
1997-04-15,299.30145,11.519275,2.527269,10.256944,13.761003,297.88562,0.017016
1997-04-16,299.04413,8.364406,2.236916,10.312548,14.320045,298.36646,0.017055
1997-04-17,299.69934,4.147544,1.63852,12.291551,17.400587,299.11423,0.017163
1997-04-18,299.45688,7.001964,2.079687,11.12309,16.083975,298.82263,0.017468
1997-04-19,300.01288,1.886134,1.059918,14.666328,20.57061,299.7521,0.017101
1997-04-20,299.84695,7.737834,2.167662,11.58812,17.010958,299.63638,0.017358
1997-04-21,299.8578,2.010386,1.102068,12.09993,16.968449,299.60852,0.017059
1997-04-22,300.0329,10.228121,2.418421,10.865646,15.196868,299.45407,0.017016
1997-04-23,299.6215,9.038188,2.306397,10.956866,15.124528,298.71222,0.017082
1997-04-24,299.59808,13.629383,2.683032,8.845213,12.357515,298.63116,0.017074
1997-04-25,298.0449,40.601795,3.728143,2.647642,4.550074,297.18915,0.016927
1997-04-26,298.85742,23.738905,3.208377,11.772424,15.933092,297.75925,0.017167
1997-04-27,297.84213,18.511526,2.971005,5.935708,8.878033,297.55563,0.016928
1997-04-28,298.6742,36.734936,3.630586,8.280347,11.754456,298.16174,0.016886
1997-04-29,298.00195,18.248901,2.957454,5.44401,8.229898,297.97586,0.016643
1997-04-30,299.53238,3.725584,1.552991,10.047427,14.157305,298.84644,0.017011
1997-05-01,298.78082,6.303754,1.988388,11.396037,15.804531,298.3884,0.017009
1997-05-02,298.98257,3.876756,1.58448,10.036848,14.483294,298.65042,0.017242
1997-05-03,299.06378,7.381685,2.126049,10.324515,14.388078,298.8474,0.016902
1997-05-04,298.83408,19.57429,3.024042,9.813418,13.42158,298.51514,0.017075
1997-05-05,298.97086,23.06602,3.180801,7.247752,9.93547,297.9052,0.017077
1997-05-06,299.71042,5.639886,1.893095,8.708476,12.448973,298.0759,0.016529
1997-05-07,298.7551,12.708961,2.61805,5.593626,8.212836,297.5536,0.016868
1997-05-08,298.82812,14.191714,2.72075,6.1783,9.040581,297.55405,0.01722
1997-05-09,299.55295,11.745362,2.545167,10.110948,13.865686,298.70734,0.016972
1997-05-10,300.19455,1.842179,1.044571,10.541985,15.094456,298.96527,0.016715
1997-05-11,299.9438,8.373916,2.237931,10.970662,16.081818,299.1607,0.01731
1997-05-12,299.42374,19.178352,3.00461,11.402843,15.529998,298.8926,0.017084
1997-05-13,298.74124,22.008402,3.135859,8.288987,11.835596,298.03592,0.016712
1997-05-14,299.26685,3.402817,1.482245,12.859945,18.277506,298.81656,0.017119
1997-05-15,299.78818,3.136821,1.419928,14.225837,19.90733,299.39157,0.017318
1997-05-16,299.8754,7.659254,2.158629,10.690892,15.484762,299.27008,0.017083
1997-05-17,299.1783,9.309761,2.333091,9.663643,13.802594,298.5496,0.016828
1997-05-18,299.72003,1.308455,0.836578,11.980428,16.689413,298.9384,0.017004
1997-05-19,300.86826,0.973488,0.679803,13.939321,19.653227,300.0945,0.017339
1997-05-20,299.80338,7.494437,2.139411,11.679847,16.344559,299.24896,0.017417
1997-05-21,300.17233,3.225148,1.441054,12.514319,17.651611,299.34644,0.017161
1997-05-22,300.49255,13.261423,2.657558,13.656351,18.483677,299.67224,0.017927
1997-05-23,299.95663,17.400232,2.912363,8.937292,12.812261,298.82086,0.017842
1997-05-24,299.51035,13.264022,2.65774,10.952871,15.330359,299.23413,0.017348
1997-05-25,299.2715,6.814924,2.056035,13.161825,17.906979,299.2554,0.016966
1997-05-26,299.31458,5.252454,1.832974,10.025447,14.255839,299.02805,0.01699
1997-05-27,300.15768,2.153938,1.148652,13.392993,18.868364,299.40088,0.016778
1997-05-28,299.8967,5.981326,1.943239,13.028742,17.80138,299.3155,0.017038
1997-05-29,300.45184,1.497312,0.915215,14.366495,19.620815,299.50534,0.017127
1997-05-30,300.6211,3.852672,1.579529,13.084712,18.513857,300.1643,0.017764
1997-05-31,300.2604,1.742839,1.008994,12.206252,17.36685,299.7796,0.017528
1997-06-01,299.86603,1.978273,1.091344,13.156089,18.82143,299.85962,0.017435
1997-06-02,299.598,15.1794,2.783739,10.397506,14.957626,299.06305,0.017219
1997-06-03,299.72678,2.123861,1.13907,13.39298,18.85821,299.42535,0.017179
1997-06-04,299.66153,1.604772,0.957345,13.056712,18.743816,299.5992,0.017248
1997-06-05,300.95264,0.162477,0.150553,14.254499,20.774767,299.84186,0.016397
1997-06-06,300.2043,0.995831,0.691061,13.243172,19.160158,300.01462,0.016741
1997-06-07,300.90775,0.058653,0.056997,14.243932,21.06417,300.17368,0.016299
1997-06-08,300.9738,1.164833,0.772343,14.03706,20.579037,300.23978,0.017239
1997-06-09,300.75974,0.815609,0.596421,12.981253,19.153753,299.9364,0.017359
1997-06-10,300.8919,0.226322,0.204019,13.28266,20.327337,300.0027,0.015953
1997-06-11,300.3147,1.128002,0.755184,13.199372,19.728115,300.11847,0.016863
1997-06-12,300.0167,3.038956,1.395986,12.627131,18.386251,299.6198,0.016676
1997-06-13,300.55215,0.592435,0.465264,12.976179,19.077051,299.75766,0.016377
1997-06-14,300.43954,0.830519,0.6046,13.133115,19.620693,299.56247,0.016454
1997-06-15,300.8107,0.943704,0.664595,12.40257,18.244184,299.67996,0.016662
1997-06-16,300.8352,2.452423,1.239076,13.836035,19.602837,300.2661,0.017164
1997-06-17,301.0838,0.751255,0.560333,14.546395,21.377472,300.3318,0.015871
1997-06-18,300.44925,2.142939,1.145158,12.536507,19.292978,300.00797,0.016936
1997-06-19,299.93015,2.654985,1.296092,11.966302,17.501087,299.61267,0.017224
1997-06-20,299.9061,2.342239,1.206641,13.371872,19.263346,299.3514,0.016489
1997-06-21,299.8092,5.055562,1.800977,12.914942,18.29792,299.57178,0.017216
1997-06-22,300.5237,6.082237,1.95759,13.411094,18.88509,299.5754,0.017495
1997-06-23,299.98306,1.928293,1.07442,13.041263,18.38048,299.50375,0.017174
1997-06-24,300.5029,0.522629,0.420438,13.149289,19.184576,299.56253,0.016072
1997-06-25,300.68948,0.530414,0.425538,13.285658,19.601389,300.09085,0.016213
1997-06-26,300.4138,4.317644,1.67103,12.26922,17.624178,299.9415,0.017112
1997-06-27,299.43167,10.392455,2.432951,11.497469,16.26274,298.9733,0.017077
1997-06-28,298.66547,13.260573,2.657499,11.221093,15.473405,298.53644,0.016859
1997-06-29,299.27292,5.999497,1.945838,12.746219,17.9244,298.85394,0.016565
1997-06-30,300.28613,0.596872,0.468047,13.764444,20.212545,299.44315,0.016398
1997-07-01,300.11383,1.519565,0.924086,13.984479,20.813644,299.61685,0.01679
1997-07-02,300.3536,1.079816,0.732279,12.437141,18.336897,299.58463,0.016924
1997-07-03,298.68945,11.69118,2.540907,10.95509,16.102112,298.8262,0.016852
1997-07-04,299.40433,5.346423,1.847891,13.302843,18.669727,298.99554,0.016574
1997-07-05,299.18884,10.897119,2.476296,12.220641,17.43888,298.84622,0.017039
1997-07-06,298.34134,4.080779,1.625465,10.842954,15.638051,298.7717,0.017102
1997-07-07,300.0347,2.763662,1.325392,13.754342,19.398602,299.32956,0.016701
1997-07-08,300.1622,0.660281,0.506987,13.690523,19.97497,299.46252,0.01654
1997-07-09,300.1967,19.471407,3.019029,13.353722,18.937948,299.58612,0.017032
1997-07-10,300.1383,7.501978,2.140299,14.559602,20.184332,299.56876,0.016503
1997-07-11,300.41895,0.553779,0.44069,12.962756,19.691248,299.59177,0.015685
1997-07-12,300.45364,0.405812,0.340615,14.262496,20.908285,299.5933,0.016208
1997-07-13,299.70212,3.852669,1.579529,11.992778,17.214327,299.45312,0.01668
1997-07-14,298.7991,2.182698,1.157729,11.164917,16.245481,299.14554,0.016957
1997-07-15,299.7974,6.595754,2.027589,13.478694,19.411585,299.03293,0.016788
1997-07-16,299.72388,4.000172,1.609472,14.7539,20.930246,299.29617,0.016696
1997-07-17,300.25043,0.200244,0.182525,14.351329,20.734644,299.71024,0.016336
1997-07-18,300.11465,1.351616,0.855103,13.690913,20.310518,299.99414,0.016849
1997-07-19,299.2311,12.414807,2.596359,12.618254,18.174875,299.25925,0.01686
1997-07-20,299.5896,4.43817,1.693443,13.353523,18.806206,299.26715,0.016533
1997-07-21,298.95108,6.968242,2.075464,13.088056,18.700321,299.00134,0.016873
1997-07-22,299.36664,3.756691,1.559552,13.716673,19.560707,299.3048,0.016658
1997-07-23,300.09122,4.992374,1.790488,13.812161,19.215979,299.47696,0.016877
1997-07-24,300.10153,4.000711,1.60958,13.953401,19.597738,299.5857,0.016745
1997-07-25,300.36166,3.786278,1.565753,14.849698,21.044472,299.60712,0.01678
1997-07-26,299.53943,2.731636,1.316847,13.665747,19.405098,299.5281,0.016821
1997-07-27,300.29178,3.860471,1.581135,15.340715,21.651752,299.72522,0.01706
1997-07-28,300.65784,1.823554,1.037996,15.174377,21.432974,299.88623,0.01722
1997-07-29,300.3599,2.223566,1.170488,14.586014,20.98476,299.7417,0.016801
1997-07-30,300.39676,0.671338,0.513625,14.917809,21.493526,299.93863,0.016624
1997-07-31,300.40652,0.999951,0.693123,14.028808,20.590538,299.892,0.016453
1997-08-01,299.96783,4.109526,1.631107,12.642463,18.119404,299.2807,0.016681
1997-08-02,299.96036,0.539937,0.431742,14.340553,21.06425,299.39456,0.0158
1997-08-03,299.41876,4.845749,1.765715,13.726562,19.664593,299.32538,0.016754
1997-08-04,299.13983,16.672325,2.872,13.773011,19.103556,299.3228,0.017508
1997-08-05,300.47318,0.098329,0.09379,15.253456,22.371967,299.55405,0.015547
1997-08-06,300.02844,0.5584,0.44366,14.26057,21.290379,299.93964,0.016186
1997-08-07,300.2235,7.51258,2.141545,12.864196,18.581636,299.5957,0.016807
1997-08-08,298.7622,5.180454,1.821392,11.750787,16.70801,298.5644,0.016804
1997-08-09,298.88397,2.316873,1.199022,12.781799,17.964209,298.8784,0.016361
1997-08-10,298.98984,6.33524,1.99269,7.03425,10.63746,298.28012,0.017008
1997-08-11,298.75073,8.64033,2.265955,13.562576,18.609072,298.77823,0.016733
1997-08-12,299.13022,5.822948,1.920292,13.895437,19.269375,298.84097,0.016405
1997-08-13,299.77087,1.52793,0.927401,13.398606,18.483109,298.99518,0.016282
1997-08-14,300.18332,0.631092,0.48925,13.915842,20.212593,299.51688,0.016693
1997-08-15,300.22104,2.267015,1.183877,14.036081,19.940725,299.5843,0.016554
1997-08-16,299.88693,12.592551,2.609522,11.119914,15.99993,298.89142,0.017046
1997-08-17,300.41455,1.050658,0.718161,16.046732,22.242498,299.35153,0.016406
1997-08-18,300.25616,1.969359,1.088346,14.737662,21.21258,299.38055,0.016272
1997-08-19,299.93353,1.013206,0.699728,14.029229,21.039717,299.20673,0.015851
1997-08-20,299.8512,2.780307,1.329805,15.006788,21.264395,299.7447,0.016533
1997-08-21,300.3546,1.212134,0.793958,15.536252,22.220951,299.91937,0.016991
1997-08-22,300.80255,1.323793,0.843201,16.227003,23.067865,300.47296,0.017171
1997-08-23,300.8797,1.158933,0.769614,14.914167,21.181515,300.34863,0.017307
1997-08-24,300.65775,1.509054,0.919906,14.629168,20.670637,300.1721,0.016942
1997-08-25,300.6546,1.223406,0.79904,14.699775,21.082703,300.24634,0.016838
1997-08-26,300.5241,0.622527,0.483985,13.523787,19.91546,300.1515,0.016419
1997-08-27,300.38248,0.567224,0.449306,12.866747,19.32987,300.0587,0.016087
1997-08-28,300.09738,0.837781,0.608559,14.729366,21.126444,299.74673,0.017272
1997-08-29,299.66272,3.310902,1.461147,13.917074,19.500929,299.6991,0.017107
1997-08-30,299.68277,2.997899,1.385769,14.856121,20.946993,299.77325,0.017152
1997-08-31,300.56683,3.890231,1.58724,15.664175,21.795431,300.1948,0.016928
1997-09-01,300.7799,1.214033,0.794816,15.639115,22.075983,300.2899,0.016842
1997-09-02,300.71445,0.476979,0.389999,16.301254,23.413897,300.54318,0.016678
1997-09-03,300.9965,2.987039,1.383049,16.572248,23.269049,300.97363,0.017114
1997-09-04,300.6681,2.008665,1.101496,15.887556,22.26324,300.43893,0.017113
1997-09-05,300.96286,0.000888,0.000888,15.36222,22.81634,300.4413,0.015528
1997-09-06,300.3718,0.001763,0.001761,15.789894,23.994194,300.5456,0.015407
1997-09-07,300.20267,0.999579,0.692937,14.124849,20.815006,300.4905,0.016561
1997-09-08,300.47238,0.193384,0.176793,14.647266,21.415703,300.5796,0.016069
1997-09-09,300.16333,0.001769,0.001767,15.841102,24.434689,300.25027,0.014685
1997-09-10,300.02362,0.000444,0.000444,13.815855,22.155107,300.32425,0.014025
1997-09-11,300.30493,0.165957,0.153542,12.768068,20.2045,300.2058,0.015128
1997-09-12,300.57455,0.238231,0.213684,14.900183,22.4824,300.51028,0.016586
1997-09-13,300.84528,0.186451,0.170966,15.406318,23.130108,300.6949,0.015749
1997-09-14,300.35037,0.172779,0.159376,13.661977,21.74142,300.4591,0.014748
1997-09-15,300.7379,0.096714,0.092318,15.790532,24.333704,300.95468,0.015374
1997-09-16,300.97458,0.564779,0.447745,16.052696,23.692923,301.2205,0.016741
1997-09-17,301.13818,0.261359,0.23219,16.033594,23.548553,301.41556,0.016512
1997-09-18,301.27966,1.916503,1.070385,15.348793,22.183292,301.57666,0.017077
1997-09-19,301.02014,0.236381,0.212189,15.936945,23.326435,301.04364,0.016002
1997-09-20,301.25952,0.001325,0.001324,16.304169,24.83845,301.3928,0.015572
1997-09-21,301.30762,0.037686,0.036993,14.745137,23.364021,301.33276,0.015526
1997-09-22,301.15674,0.132817,0.124707,15.451325,23.24825,301.38617,0.016174
1997-09-23,301.34695,0.065286,0.063243,15.693807,23.292969,301.46753,0.015696
1997-09-24,301.07138,0.020255,0.020053,15.311395,23.978777,300.7551,0.015045
1997-09-25,300.96768,0.002201,0.002199,14.670213,22.875763,301.02505,0.014893
1997-09-26,301.0718,0.153639,0.142921,15.558397,23.711979,301.11807,0.015006
1997-09-27,300.81476,0.532521,0.426914,16.133236,23.950747,301.13824,0.015791
1997-09-28,300.57104,1.174345,0.776727,14.207175,20.975483,300.80307,0.01597
1997-09-29,301.09955,0.142527,0.133242,15.785127,23.266668,301.21643,0.015204
1997-09-30,301.42282,0.007027,0.007002,17.102882,26.484055,301.79535,0.014433
1997-10-01,301.2346,0.0,0.0,16.681622,26.566677,301.76474,0.014413
1997-10-02,301.0923,0.087367,0.083759,16.55208,25.230173,301.60913,0.015487
1997-10-03,300.9387,0.002371,0.002368,15.436213,23.804235,301.59094,0.015202
1997-10-04,300.99048,0.03659,0.035936,15.342407,23.656952,301.54123,0.015516
1997-10-05,301.41684,0.036295,0.035652,15.893513,24.341553,302.03342,0.015292
1997-10-06,301.26288,0.197291,0.180062,14.798747,22.841219,301.88568,0.015556
1997-10-07,301.49164,0.133414,0.125234,17.13846,25.384874,302.08676,0.015895
1997-10-08,301.66412,0.57683,0.455417,16.816748,24.89948,301.92438,0.016448
1997-10-09,301.26413,1.59196,0.952414,14.444468,21.190731,301.39722,0.016848
1997-10-10,301.1769,0.814389,0.595749,15.106765,21.916521,301.4541,0.016402
1997-10-11,301.20856,0.041064,0.040243,15.039913,22.543703,301.7284,0.015965
1997-10-12,301.20898,0.045278,0.044283,17.017092,25.887526,302.10388,0.015579
1997-10-13,300.88895,0.011901,0.011831,12.455181,19.882793,301.47083,0.015378
1997-10-14,301.1908,0.068237,0.06601,13.934855,21.806955,301.8221,0.015569
1997-10-15,301.36368,0.105335,0.100148,15.179908,23.560083,302.01675,0.015756
1997-10-16,301.43884,0.00764,0.007611,13.544997,21.010763,302.23373,0.01629
1997-10-17,301.84787,0.006177,0.006158,16.355642,25.02763,302.66876,0.016256
1997-10-18,301.6689,0.001436,0.001435,16.30843,25.015507,302.9131,0.01592
1997-10-19,301.32098,0.914259,0.649331,16.1573,24.156404,302.5514,0.016287
1997-10-20,301.38342,1.331817,0.846648,16.50165,23.511625,302.32333,0.016094
1997-10-21,301.85178,0.091134,0.087218,16.098906,23.825634,302.59116,0.015863
1997-10-22,301.56567,0.0,0.0,16.640196,25.55946,302.1078,0.014931
1997-10-23,301.44553,0.004327,0.004318,14.393488,22.647001,301.87158,0.014694
1997-10-24,301.2549,0.213113,0.19319,16.765265,25.211124,302.1564,0.015473
1997-10-25,301.17072,0.0,0.0,15.828485,24.391928,302.12396,0.015374
1997-10-26,301.2056,0.001422,0.001421,12.894671,20.81745,301.81317,0.014376
1997-10-27,301.46274,0.0,0.0,16.172552,25.51236,302.33194,0.015024
1997-10-28,301.50598,0.0,0.0,15.615973,25.594627,302.3468,0.014803
1997-10-29,301.93796,0.002391,0.002388,16.315884,25.783903,302.84174,0.015078
1997-10-30,301.5854,0.069298,0.067002,14.576849,23.088154,302.47208,0.015051
1997-10-31,301.78326,0.020562,0.020353,15.554646,24.253595,302.62024,0.015123
1997-11-01,301.68958,0.0,0.0,15.996708,25.660925,302.70596,0.014695
1997-11-02,301.15933,0.002067,0.002065,15.061684,24.769379,302.15622,0.014346
1997-11-03,301.7382,0.430976,0.358357,15.404279,22.858326,302.80368,0.015422
1997-11-04,301.47006,0.88719,0.635089,13.569409,20.291039,301.94424,0.016797
1997-11-05,301.11096,0.293867,0.257635,11.463481,17.704592,301.94382,0.016536
1997-11-06,301.16495,0.036752,0.036093,13.297863,20.634184,302.24286,0.015494
1997-11-07,300.8891,0.938302,0.661812,12.747371,19.295223,301.8856,0.01666
1997-11-08,301.404,0.362363,0.309221,15.320658,22.857325,302.05627,0.016912
1997-11-09,301.9514,0.098874,0.094286,15.453476,22.890978,302.27072,0.016266
1997-11-10,302.119,0.237027,0.212711,14.582204,22.03975,302.41724,0.016607
1997-11-11,301.69623,2.248655,1.178241,13.987736,21.241173,301.62897,0.017222
1997-11-12,301.52737,0.093202,0.089111,15.38195,23.284655,302.06985,0.016407
1997-11-13,301.84576,0.037034,0.036365,15.397248,23.261126,302.20358,0.015767
1997-11-14,301.9361,0.218215,0.197387,14.007312,21.294933,301.87326,0.015995
1997-11-15,301.27103,0.001534,0.001533,12.333412,19.394232,302.18613,0.015047
1997-11-16,301.12222,0.264977,0.235054,13.756519,21.611954,302.01672,0.016116
1997-11-17,301.0452,2.536282,1.263076,14.501656,21.498043,301.76447,0.016629
1997-11-18,300.89746,8.744322,2.276685,13.309183,19.346003,300.9658,0.017357
1997-11-19,300.23965,5.106364,1.809332,12.868664,18.402079,300.33127,0.017786
1997-11-20,300.28513,12.634947,2.612636,13.017129,18.343967,299.86426,0.017653
1997-11-21,300.3751,3.651538,1.537198,15.15324,21.527393,300.1467,0.017533
1997-11-22,300.61536,2.049588,1.115006,14.001996,20.560343,300.7675,0.01678
1997-11-23,300.97687,0.022157,0.021915,15.051453,23.028942,300.9253,0.015987
1997-11-24,301.2488,0.499616,0.405209,13.728907,20.782776,301.34335,0.016894
1997-11-25,301.23,2.685636,1.304443,14.356205,21.189474,300.9847,0.017204
1997-11-26,301.21323,0.444427,0.367713,14.322496,20.893934,301.25903,0.017125
1997-11-27,301.20615,3.407807,1.483377,14.0915,20.721987,300.93295,0.017298
1997-11-28,301.34305,0.603741,0.472339,14.597533,21.491865,301.03403,0.017018
