,t2m,tp,log_tp,snr,ssrd,skt,q
2001-04-19,299.02048,2.928322,1.368212,8.206384,11.956437,298.46088,0.015853
2001-04-20,298.3174,29.51343,3.418167,10.695227,14.94726,297.9773,0.01676
2001-04-21,297.59512,18.789751,2.985164,3.38246,5.798278,297.2234,0.017125
2001-04-22,298.16278,13.990508,2.707417,7.538563,10.788961,297.85236,0.016815
2001-04-23,298.7815,24.355682,3.233003,10.047534,14.260512,297.96402,0.01686
2001-04-24,298.86362,7.674578,2.160397,10.410161,15.31848,298.53278,0.016847
2001-04-25,298.52777,18.195913,2.954697,7.577226,11.256546,297.63376,0.016951
2001-04-26,299.4957,7.461014,2.135469,13.087762,18.692518,298.8367,0.017152
2001-04-27,299.1547,18.553967,2.973178,11.135849,15.878622,298.3387,0.017408
2001-04-28,299.12784,9.283718,2.330562,8.636558,12.632422,298.0964,0.017343
2001-04-29,298.68408,14.195811,2.72102,7.642038,11.420374,298.0619,0.0172
2001-04-30,299.35107,9.484792,2.349926,10.761791,15.189785,298.48553,0.017454
2001-05-01,299.24982,19.38416,3.014758,9.48291,13.407308,298.49335,0.017481
2001-05-02,299.12067,14.357836,2.731626,8.654361,12.504313,298.3171,0.017568
2001-05-03,299.1248,10.332817,2.427703,11.110508,16.011292,298.88004,0.017609
2001-05-04,299.04572,10.102655,2.407184,6.930944,10.757482,298.41605,0.017783
2001-05-05,298.83264,17.269823,2.905251,9.423932,13.727479,298.18744,0.01741
2001-05-06,299.31693,6.339306,1.993244,9.000546,13.155313,298.43777,0.017226
2001-05-07,299.43457,11.889014,2.556375,12.417691,17.597486,298.83167,0.0173
2001-05-08,299.74597,8.273988,2.227213,10.143097,14.567519,299.19916,0.017652
2001-05-09,300.02756,3.932663,1.595879,12.35821,17.747505,299.03595,0.017944
2001-05-10,299.6324,9.261615,2.32841,7.14664,10.965788,298.5625,0.017396
2001-05-11,299.7253,4.82031,1.761354,12.041163,17.04989,299.0599,0.017265
2001-05-12,299.6035,4.400557,1.686502,12.278281,17.585077,298.95587,0.01733
2001-05-13,300.15353,1.704102,0.99477,12.992167,18.651497,299.43185,0.017748
2001-05-14,299.45184,8.258746,2.225569,10.674859,15.832692,299.35516,0.017621
2001-05-15,300.34412,0.98531,0.685775,14.295788,20.92524,299.69824,0.016669
2001-05-16,299.60992,0.762529,0.56675,13.317497,21.23799,299.42828,0.016483
2001-05-17,299.61966,3.016592,1.390434,7.255786,11.610345,299.4001,0.016961
2001-05-18,299.49194,3.578304,1.521329,7.208324,11.296535,298.86096,0.017117
2001-05-19,299.71573,10.722777,2.461534,9.848073,14.882504,299.2051,0.017456
2001-05-20,300.18167,8.757011,2.277986,11.425748,16.857662,299.69586,0.017599
2001-05-21,300.30307,3.524408,1.509487,11.970955,17.789755,299.2354,0.017488
2001-05-22,299.95587,4.21978,1.652455,11.42114,16.900858,298.86795,0.017356
2001-05-23,299.70944,9.156782,2.318142,11.330833,16.477648,299.10828,0.017234
2001-05-24,299.05157,9.1664,2.319088,9.78524,14.914615,298.27145,0.017313
2001-05-25,298.09,12.718047,2.618712,5.847094,8.932236,297.6627,0.017316
2001-05-26,299.40445,4.918318,1.778052,11.179102,16.036114,298.76556,0.01666
2001-05-27,299.749,2.410698,1.226917,12.90438,19.303923,298.87866,0.016982
2001-05-28,299.4882,2.04358,1.113034,12.415627,18.796879,298.97253,0.017353
2001-05-29,300.18536,1.60842,0.958745,12.30657,19.015156,299.17285,0.016957
2001-05-30,299.6835,8.958674,2.298444,12.856638,19.154655,298.96713,0.017162
2001-05-31,299.80502,1.875635,1.056274,9.572858,15.056076,299.1545,0.017121
2001-06-01,299.722,1.617814,0.96234,10.618813,15.992388,298.971,0.01692
2001-06-02,299.40173,2.470062,1.244172,12.339946,18.700335,299.3074,0.017103
2001-06-03,299.04895,8.067884,2.204739,10.321462,15.001493,298.50153,0.016558
2001-06-04,298.69156,10.298675,2.424685,9.328495,14.066314,298.21033,0.016308
2001-06-05,298.50027,16.633913,2.869824,10.105142,14.799562,298.1758,0.016645
2001-06-06,298.4328,9.157187,2.318182,7.73429,12.118992,297.72577,0.016798
2001-06-07,298.66345,3.752579,1.558687,9.782412,14.357473,297.66272,0.016494
2001-06-08,299.13382,6.058146,1.954182,11.179593,16.779873,298.54654,0.016583
2001-06-09,298.5895,9.056015,2.308171,9.966,15.046872,297.758,0.016869
2001-06-10,299.0001,4.876221,1.770914,10.711864,15.904257,298.60443,0.016641
2001-06-11,298.69583,11.699739,2.541581,9.664017,14.753373,298.12222,0.016998
2001-06-12,298.22394,10.554291,2.447057,8.285806,12.569197,297.86713,0.016605
2001-06-13,298.70425,13.600681,2.681068,8.892761,13.24229,297.6129,0.016366
2001-06-14,298.32126,24.80753,3.250666,7.354925,10.984426,297.41867,0.016058
2001-06-15,298.5892,6.513499,2.016701,9.872295,14.268913,297.94272,0.016676
2001-06-16,298.90488,2.785778,1.331251,7.545958,11.713607,298.1346,0.01666
2001-06-17,299.3882,1.887465,1.060379,13.226348,19.39096,298.64456,0.016903
2001-06-18,299.61972,1.533562,0.929626,12.876275,19.190056,299.05893,0.016909
2001-06-19,299.42908,5.985246,1.9438,11.583163,17.91415,298.8896,0.016752
2001-06-20,299.08014,12.353418,2.591772,10.684505,15.487415,298.60977,0.016806
2001-06-21,299.05035,10.93925,2.479831,10.267336,15.324876,298.2848,0.016772
2001-06-22,299.2364,4.266532,1.661372,10.273866,15.494625,298.62283,0.016285
2001-06-23,298.47714,14.356022,2.731508,8.277282,12.305315,297.7184,0.016382
2001-06-24,298.32837,14.227098,2.723077,8.898305,12.974183,297.7853,0.016385
2001-06-25,299.06012,4.967872,1.78639,11.24162,16.67481,298.6145,0.016216
2001-06-26,299.98502,2.053234,1.116201,11.698865,17.609991,298.9547,0.016431
2001-06-27,299.90494,2.762438,1.325067,13.815677,20.642397,299.13562,0.016379
2001-06-28,299.38977,8.598775,2.261635,11.175616,16.72894,298.6053,0.016931
2001-06-29,298.93347,6.641956,2.033654,10.136415,15.023558,298.35217,0.016416
2001-06-30,299.21686,5.200594,1.824645,11.037179,16.50023,298.52457,0.01716
2001-07-01,299.3319,4.11434,1.632048,10.519998,15.754506,298.54196,0.017043
2001-07-02,299.1573,4.681665,1.737244,10.749183,16.40071,298.13116,0.016504
2001-07-03,299.21924,8.967097,2.299289,10.745764,16.57882,298.25745,0.016585
2001-07-04,299.50754,2.426154,1.231438,12.82498,19.026537,298.97845,0.016546
2001-07-05,299.90897,0.437334,0.36279,12.939302,19.681034,299.3025,0.016061
2001-07-06,299.78918,1.60966,0.95922,12.749466,19.297464,298.9387,0.016689
2001-07-07,299.31406,5.737446,1.907681,10.803084,16.478285,298.50293,0.016924
2001-07-08,299.52502,1.675127,0.983997,13.560222,20.27521,298.96564,0.016913
2001-07-09,299.89465,0.961597,0.673759,13.073987,20.155403,299.4909,0.016398
2001-07-10,299.2406,11.522132,2.527498,9.830384,15.40928,298.64218,0.016685
2001-07-11,298.3212,18.632593,2.977191,8.989887,13.609882,298.0962,0.017048
2001-07-12,299.65137,1.268052,0.818921,13.186989,19.652777,298.99448,0.016421
2001-07-13,299.6421,3.318341,1.462871,11.674573,17.080488,299.23636,0.016722
2001-07-14,298.51132,3.772594,1.56289,11.646931,17.619642,298.8942,0.016496
2001-07-15,298.12582,9.378644,2.33975,8.133254,12.460065,298.0572,0.016925
2001-07-16,299.42065,1.259734,0.815247,14.032193,20.598272,299.01093,0.016759
2001-07-17,299.1847,7.19066,2.102994,11.16445,16.994509,298.35156,0.016707
2001-07-18,299.58902,0.159452,0.147947,13.343093,21.039589,298.98172,0.016001
2001-07-19,299.5785,1.752971,1.012681,12.302882,18.963799,299.00385,0.016192
2001-07-20,299.8649,1.313282,0.838667,13.438316,20.304024,298.9343,0.016653
2001-07-21,299.0658,11.473829,2.523633,10.042436,15.707119,298.23123,0.016837
2001-07-22,299.40665,0.222183,0.200639,14.210732,22.19814,298.49347,0.015509
2001-07-23,298.76904,1.149603,0.765283,12.677085,20.855053,297.9794,0.014789
2001-07-24,299.69247,1.059975,0.722694,12.134578,19.016365,298.63977,0.015207
2001-07-25,299.3949,2.072944,1.122636,12.749701,19.379478,298.83594,0.016211
2001-07-26,299.2443,1.452309,0.89703,12.547762,19.258247,298.98178,0.016532
2001-07-27,299.62473,2.31241,1.197676,13.068972,19.814833,299.03482,0.016487
2001-07-28,299.22064,5.61356,1.889122,12.091289,18.485573,299.05756,0.016296
2001-07-29,299.69867,4.05541,1.620459,12.384563,19.103321,299.1777,0.017013
2001-07-30,299.91095,0.859889,0.620517,12.624801,19.771576,299.1639,0.016568
2001-07-31,300.66992,1.566632,0.942595,13.428255,20.544983,299.43378,0.016648
2001-08-01,300.24854,2.448974,1.238077,13.451764,20.351122,299.51178,0.016389
2001-08-02,300.38858,2.178108,1.156286,13.782238,20.851925,299.55127,0.016112
2001-08-03,300.4023,0.0,0.0,12.248831,19.7101,299.86484,0.014991
2001-08-04,300.161,0.000984,0.000984,13.74073,22.643833,299.6586,0.014517
2001-08-05,300.75092,0.0,0.0,14.192115,22.702116,300.19604,0.014437
2001-08-06,301.2672,0.003443,0.003437,13.825634,22.35111,300.6682,0.015146
2001-08-07,300.85983,2.292561,1.191666,13.571831,20.84535,300.3973,0.01624
2001-08-08,300.83484,0.047464,0.046372,13.790062,21.65487,300.2771,0.015552
2001-08-09,300.9095,0.25791,0.229452,13.464746,20.932825,300.49963,0.016219
2001-08-10,300.3338,1.530997,0.928613,12.630302,19.632812,300.01364,0.016588
2001-08-11,300.15466,4.784399,1.755164,13.152023,20.04935,299.47388,0.016375
2001-08-12,300.14426,9.826438,2.381991,12.720632,19.418486,299.28348,0.016922
2001-08-13,299.92987,1.819395,1.036522,13.336135,20.176615,299.4777,0.016469
2001-08-14,300.52704,0.257541,0.229158,14.397926,22.31872,300.32755,0.015749
2001-08-15,300.55612,0.878016,0.630216,13.436605,21.150826,300.1362,0.016126
2001-08-16,300.44547,0.92159,0.653153,12.773645,20.157255,300.1095,0.016067
2001-08-17,300.89093,0.458446,0.377371,13.773951,21.90838,300.7396,0.016112
2001-08-18,301.27682,0.067382,0.065209,13.212845,20.873219,301.08426,0.01586
2001-08-19,301.34363,0.637023,0.492879,14.486428,22.412823,300.8021,0.016152
2001-08-20,301.03036,0.676223,0.516543,12.733133,20.539152,300.83368,0.016331
2001-08-21,300.4504,1.568153,0.943187,11.658,18.753635,300.2843,0.016509
2001-08-22,300.51178,1.117874,0.750413,14.258149,21.94827,300.57007,0.016313
2001-08-23,300.50867,1.020425,0.703308,14.278179,22.339361,300.67297,0.016544
2001-08-24,300.62442,1.185307,0.781756,13.355339,20.593313,300.63184,0.016504
2001-08-25,300.38568,1.215352,0.795411,12.77615,20.240534,300.5496,0.016068
2001-08-26,300.712,0.009892,0.009843,13.383158,22.352125,300.8673,0.015398
2001-08-27,300.34805,1.090458,0.737383,13.347609,21.16089,300.37518,0.016133
2001-08-28,300.67856,0.998809,0.692552,13.72674,21.556204,300.55035,0.016065
2001-08-29,301.43893,0.068294,0.066063,14.592197,23.46118,301.27554,0.015677
2001-08-30,300.75757,0.894774,0.6391,12.583307,20.501305,301.25143,0.015994
2001-08-31,300.4654,1.388747,0.870769,12.428191,19.570805,300.68127,0.016335
2001-09-01,300.7472,0.321716,0.278931,12.319917,20.006514,300.75842,0.015604
2001-09-02,300.57486,0.721803,0.543372,12.847474,20.938337,301.04874,0.015423
2001-09-03,300.8706,0.393236,0.331629,13.378052,21.47182,301.40018,0.015928
2001-09-04,300.99158,0.699799,0.53051,12.522163,20.248722,300.9948,0.016363
2001-09-05,300.5103,1.393518,0.872764,11.556701,18.650116,300.0394,0.016614
2001-09-06,300.15082,6.913696,2.068595,12.674352,19.250402,299.9148,0.017124
2001-09-07,300.52036,15.839504,2.823728,12.096434,18.352821,300.03104,0.017053
2001-09-08,300.63968,2.978803,1.380981,13.158393,19.691532,299.6725,0.016983
2001-09-09,300.64975,2.66265,1.298187,13.726797,20.250696,299.9608,0.016328
2001-09-10,301.56293,0.59657,0.467858,14.45085,22.106579,301.20346,0.016751
2001-09-11,301.20435,1.478836,0.907789,14.111943,21.700344,300.9377,0.01653
2001-09-12,301.0825,1.053065,0.719334,13.445663,20.920235,300.42157,0.016497
2001-09-13,300.5403,0.133114,0.12497,12.639486,20.67129,300.33682,0.015216
2001-09-14,300.37994,0.111878,0.10605,14.114657,23.708412,300.55804,0.01486
2001-09-15,300.8626,0.0,0.0,14.972536,25.19455,301.07788,0.014872
2001-09-16,300.7554,1.295907,0.831128,12.515858,20.90866,300.75394,0.015961
2001-09-17,300.8247,4.015232,1.61248,14.303644,22.435476,301.2679,0.016375
2001-09-18,300.81534,6.352566,1.995049,13.517996,21.581272,300.92804,0.015986
2001-09-19,299.99896,9.548873,2.356019,13.366633,20.188313,299.81244,0.015923
2001-09-20,300.02942,5.435001,1.861752,13.38209,20.543175,299.67828,0.016491
2001-09-21,300.4279,3.319852,1.463221,13.821732,21.361004,299.63547,0.016222
2001-09-22,300.65594,1.384002,0.868781,14.206692,21.94647,300.32962,0.016022
2001-09-23,300.5939,1.608501,0.958776,14.245125,22.176523,300.63614,0.015875
2001-09-24,300.93204,0.935863,0.660553,13.147216,20.515429,300.6849,0.016025
2001-09-25,300.8903,1.818756,1.036296,14.092314,22.08113,300.77554,0.016309
2001-09-26,300.98285,0.8057,0.590948,13.791436,21.689295,300.8248,0.01629
2001-09-27,300.94128,2.356939,1.21103,13.106503,20.948639,300.8807,0.016433
2001-09-28,301.20685,0.738774,0.55318,14.3,22.609917,300.9316,0.016173
2001-09-29,301.5383,0.024127,0.023841,14.332771,24.111544,301.39444,0.014745
2001-09-30,300.8721,0.001539,0.001538,15.299811,25.981071,301.24512,0.014025
2001-10-01,300.90402,1.855657,1.049302,13.925831,22.44192,301.59503,0.015801
2001-10-02,300.8438,0.512697,0.413894,13.054173,21.571861,301.70685,0.014965
2001-10-03,301.09702,0.409543,0.343266,14.295169,23.08476,301.74417,0.015629
2001-10-04,301.2455,0.210936,0.191394,13.791162,23.248636,301.88934,0.015024
2001-10-05,301.1324,0.004121,0.004113,13.421153,23.435637,301.63342,0.014701
2001-10-06,300.97964,0.436181,0.361988,13.476827,22.485151,301.803,0.015245
2001-10-07,301.2854,0.347802,0.298475,13.628325,21.919266,302.0317,0.016347
2001-10-08,301.22372,0.512482,0.413752,13.16195,21.651249,301.72867,0.016497
2001-10-09,302.0303,0.192669,0.176194,14.145657,22.768274,302.47586,0.016254
2001-10-10,301.91818,1.63231,0.967862,12.084185,19.548536,301.91983,0.016757
2001-10-11,301.6723,1.076379,0.730626,13.862139,22.563711,301.87018,0.016088
2001-10-12,301.59546,0.490793,0.399308,13.702827,22.397621,302.21667,0.016149
2001-10-13,301.60138,0.94921,0.667424,13.220339,21.315458,301.91248,0.015996
2001-10-14,300.92694,3.925948,1.594517,11.392041,17.665949,300.9313,0.016456
2001-10-15,301.4009,0.130799,0.122924,14.439033,23.476255,301.32556,0.014888
2001-10-16,300.46613,0.000517,0.000517,13.74577,24.35582,301.1209,0.014197
2001-10-17,301.15173,0.106028,0.100775,12.576328,21.378712,301.32693,0.015047
2001-10-18,301.8176,0.356127,0.304633,14.300374,23.563356,302.33752,0.01559
2001-10-19,301.66534,0.348703,0.299143,13.733356,22.66504,302.32736,0.01606
2001-10-20,301.61267,0.30806,0.268545,14.300449,23.145073,302.19562,0.015822
2001-10-21,301.38934,0.001551,0.00155,14.175983,23.978346,302.71704,0.015633
2001-10-22,301.56836,0.0,0.0,14.742236,25.519543,302.2802,0.015063
2001-10-23,301.92612,0.099914,0.095232,14.612762,24.825083,302.57596,0.015172
2001-10-24,301.58044,0.610661,0.476645,14.596284,23.594925,302.53885,0.016336
2001-10-25,301.5335,2.684893,1.304241,12.861567,20.371828,301.6316,0.016558
2001-10-26,300.70963,4.30219,1.66812,11.678558,18.703638,301.2473,0.016124
2001-10-27,301.38614,1.98263,1.092805,14.00924,21.858572,301.27377,0.016142
2001-10-28,301.40488,0.506706,0.409926,13.870466,21.798805,301.49774,0.016138
2001-10-29,300.9664,6.448632,2.00803,11.006042,17.511805,300.77856,0.016864
2001-10-30,301.49323,0.20445,0.186023,12.979584,20.72349,301.71524,0.016449
2001-10-31,301.67865,0.195699,0.178731,14.165382,23.312082,302.154,0.015971
2001-11-01,301.45374,0.020181,0.01998,14.005012,23.865673,302.0173,0.015213
2001-11-02,301.63232,0.070396,0.068029,13.35124,22.361408,301.90375,0.016059
2001-11-03,301.64322,4.613625,1.725197,10.653689,17.856035,301.97876,0.016924
2001-11-04,301.69806,0.235728,0.21166,12.991622,21.321941,301.92477,0.016513
2001-11-05,302.07928,0.034167,0.033596,13.747905,23.627375,302.50928,0.015732
2001-11-06,302.38837,0.12488,0.117676,14.621423,24.136236,302.9476,0.015991
2001-11-07,302.16122,0.906605,0.645324,12.927824,21.216183,302.85345,0.016026
2001-11-08,301.87802,1.886273,1.059966,12.152607,19.68828,302.27322,0.016205
2001-11-09,301.8981,0.61864,0.481586,12.973353,21.018742,302.1322,0.016028
2001-11-10,301.79797,0.000464,0.000464,14.566451,24.817272,302.66174,0.014737
2001-11-11,301.69785,0.357305,0.305501,14.393728,24.304182,302.36414,0.01511
2001-11-12,301.9087,0.336152,0.289794,12.915844,21.482903,302.2469,0.016311
2001-11-13,301.99,0.073083,0.070536,14.494244,24.299965,302.93378,0.015409
2001-11-14,301.87943,0.208628,0.189486,13.834798,23.108826,302.86908,0.015402
2001-11-15,302.0231,0.002329,0.002326,14.454207,24.703402,303.1068,0.015142
2001-11-16,301.92938,0.115944,0.109701,13.563443,23.500992,302.65817,0.015345
2001-11-17,302.04837,0.0042,0.004191,13.820728,23.354683,302.90417,0.015068
2001-11-18,302.00656,0.082385,0.079167,13.699224,23.08005,303.11633,0.01516
2001-11-19,301.5208,0.824008,0.601036,12.226637,20.708689,302.6515,0.016298
2001-11-20,301.76746,2.092394,1.128946,13.067437,20.980965,302.21262,0.017025
2001-11-21,302.15256,0.594832,0.466768,13.769443,22.498035,302.4987,0.016046
2001-11-22,302.01974,0.513215,0.414237,12.67791,21.041372,302.593,0.016025
2001-11-23,301.87473,0.833122,0.606021,12.344378,20.274384,302.46176,0.01598
2001-11-24,301.88443,0.438941,0.363907,12.559395,21.17215,302.5148,0.015796
2001-11-25,301.33545,0.09959,0.094937,12.550036,21.713802,302.49265,0.015225
2001-11-26,301.42096,1.210617,0.793272,12.352551,20.70662,302.21558,0.016238
2001-11-27,301.70538,0.372495,0.31663,12.62595,20.784655,302.44363,0.016896
2001-11-28,301.5449,1.019531,0.702865,11.682466,19.345566,302.12064,0.017121
2001-11-29,301.53488,0.812246,0.594567,10.491262,17.376848,301.74945,0.016382
2001-11-30,301.4755,1.434175,0.889608,11.515585,18.991993,301.77432,0.016304
2001-12-01,301.59897,0.987326,0.68679,12.748769,20.847107,302.1652,0.016373
2001-12-02,301.9732,0.302658,0.264407,12.389961,20.439175,302.34686,0.01655
2001-12-03,301.61197,7.663332,2.159099,12.518782,19.677319,301.67352,0.01734
2001-12-04,300.68246,12.692436,2.616844,10.624094,16.53425,300.29803,0.017499
2001-12-05,301.04135,0.40889,0.342802,13.18683,20.312431,300.35715,0.016717
2001-12-06,301.414,2.058357,1.117878,14.286793,22.209036,301.39987,0.016428
2001-12-07,301.1442,3.551952,1.515556,10.810227,17.283508,300.71875,0.016622
2001-12-08,299.8953,10.441121,2.437214,11.284193,17.296207,300.1629,0.017118
2001-12-09,300.38858,1.181869,0.780182,12.075692,18.984129,300.67212,0.016307
2001-12-10,300.90433,0.99283,0.689556,10.202763,16.625626,300.28397,0.017028
2001-12-11,301.41687,1.037796,0.711869,10.593538,17.013033,300.66525,0.017247
2001-12-12,301.5603,0.642043,0.495941,11.360232,18.325237,301.2992,0.016692
2001-12-13,301.41125,0.759753,0.565173,12.9196,20.638046,301.21567,0.015752
2001-12-14,301.49118,0.349752,0.299921,11.468225,18.80311,301.6353,0.01605
2001-12-15,302.101,0.340798,0.293265,12.804269,20.205667,302.187,0.017007
2001-12-16,301.96088,1.618475,0.962592,12.799317,19.547956,301.7148,0.016645
2001-12-17,301.8785,1.043978,0.714898,12.190446,19.507711,302.2291,0.016829
2001-12-18,301.85696,1.949139,1.081513,13.043539,20.403173,301.8009,0.017157
2001-12-19,302.41406,0.57925,0.45695,12.690149,19.912357,302.30536,0.016738
2001-12-20,302.22775,0.340514,0.293053,13.216821,21.426188,302.56824,0.016967
2001-12-21,301.65524,1.886609,1.060082,11.234791,17.875475,301.62082,0.017104
2001-12-22,302.21515,0.274288,0.242388,12.076407,19.745512,302.54272,0.016521
2001-12-23,301.7748,4.060641,1.621493,11.881291,18.710644,301.64505,0.016945
2001-12-24,301.64587,1.382996,0.868359,11.97075,18.74469,301.7086,0.016469
2001-12-25,301.80896,0.49192,0.400064,12.017694,19.796515,302.164,0.016466
2001-12-26,301.70123,0.78553,0.579715,11.926832,19.427137,301.8569,0.016964
2001-12-27,301.4531,5.017326,1.794643,11.750852,18.3371,301.39594,0.017339
2001-12-28,300.7616,6.646838,2.034292,9.979918,15.686586,300.1421,0.017188
2001-12-29,300.60712,5.631583,1.891844,11.46347,17.431393,300.1022,0.016808
2001-12-30,300.59924,4.82508,1.762173,12.479885,18.481712,300.4797,0.016914
2001-12-31,300.49332,13.269197,2.658103,10.031283,15.734105,300.58096,0.017377
2002-01-01,300.14706,5.814974,1.919122,9.467769,14.710089,299.5834,0.01728
2002-01-02,300.14392,6.101534,1.960311,10.879162,16.420313,299.78885,0.017519
2002-01-03,300.0249,5.016485,1.794503,11.887904,17.728844,300.01767,0.017467
2002-01-04,299.73047,14.741029,2.756271,8.124447,12.975342,299.33792,0.017666
2002-01-05,299.3365,10.624862,2.453146,7.612014,11.974497,298.73788,0.017393
2002-01-06,297.7745,21.355497,3.107072,5.522884,8.657411,297.69266,0.017119
2002-01-07,297.6923,18.868315,2.989126,4.021592,6.576499,297.45264,0.017162
2002-01-08,298.26254,16.118128,2.840138,9.125296,13.818513,298.17343,0.01658
2002-01-09,298.9561,3.30853,1.460597,13.523793,19.648245,299.22272,0.016398
2002-01-10,299.87143,0.493688,0.401248,11.593431,18.087383,299.62354,0.015579
2002-01-11,299.24457,11.465406,2.522957,8.197647,12.560251,298.88998,0.016925
2002-01-12,299.4951,8.457542,2.246813,9.633652,14.397432,298.96072,0.017006
2002-01-13,299.55283,8.670399,2.26907,12.975576,19.216879,299.0801,0.017288
2002-01-14,298.7677,6.342597,1.993693,7.714526,12.333815,298.13138,0.016868
2002-01-15,298.9267,2.41502,1.228183,9.085424,14.071257,298.78,0.016492
2002-01-16,299.9628,2.01832,1.1047,13.080013,19.715923,299.15973,0.015983
2002-01-17,299.0517,4.946678,1.782833,6.317246,10.722347,298.51627,0.016445
2002-01-18,297.72888,17.950647,2.941838,5.988856,9.524309,297.15735,0.017186
2002-01-19,297.91583,14.805239,2.760341,7.744752,11.704597,297.67242,0.016774
2002-01-20,297.91113,17.17787,2.900205,8.4801,12.431535,297.6384,0.016826
2002-01-21,297.71503,6.496746,2.014469,5.710531,9.195759,297.57465,0.016826
2002-01-22,298.15695,13.268909,2.658083,10.139441,15.097993,298.06036,0.016765
2002-01-23,299.0334,12.241448,2.583352,11.311173,16.502918,298.49048,0.016546
2002-01-24,298.33774,12.459663,2.599697,9.391706,14.312339,298.0508,0.016827
2002-01-25,298.9156,9.130382,2.315539,10.520985,15.398872,298.56296,0.016964
2002-01-26,299.1897,8.203318,2.219564,10.483302,15.248083,298.478,0.016992
2002-01-27,299.46887,3.623254,1.531099,13.366158,19.31419,299.0519,0.016911
2002-01-28,299.64014,4.358044,1.678599,12.902451,18.779083,299.16095,0.01726
2002-01-29,299.304,4.989913,1.790077,10.597365,15.930666,298.8414,0.016947
2002-01-30,299.0748,15.102248,2.778959,10.413109,15.260946,298.46356,0.016843
2002-01-31,298.64575,10.694019,2.459078,10.121599,14.83558,298.4862,0.017228
2002-02-01,297.7144,17.689219,2.927947,5.83254,8.976812,296.9605,0.016899
2002-02-02,298.27145,9.16694,2.319141,9.18296,13.707664,297.876,0.016882
2002-02-03,297.6532,16.782143,2.878195,9.02166,13.296503,297.4614,0.017191
2002-02-04,299.23965,4.245491,1.657369,14.128325,20.058165,298.45676,0.016429
2002-02-05,298.4448,16.765879,2.87728,10.91415,15.845541,297.92502,0.017014
2002-02-06,298.82477,6.71232,2.042819,9.232976,13.785179,298.0738,0.017073
2002-02-07,298.67224,14.642447,2.749988,9.655986,14.603859,298.18475,0.016888
2002-02-08,297.15292,75.71525,4.340101,2.560392,4.32672,296.8603,0.017216
2002-02-09,297.8828,9.725035,2.372581,7.740238,11.224887,297.54,0.01659
2002-02-10,298.03088,14.465717,2.738626,6.685218,10.336242,297.6555,0.016982
2002-02-11,297.86798,14.464765,2.738564,7.165904,11.005652,297.309,0.016654
2002-02-12,298.0109,14.547846,2.743922,8.200735,11.899986,297.60043,0.016321
2002-02-13,298.5696,4.308543,1.669317,12.326654,17.96886,297.88782,0.016565
2002-02-14,298.33334,18.80011,2.985687,11.105098,15.90501,298.3529,0.016703
2002-02-15,298.46442,21.525515,3.114649,7.894686,11.709503,297.9431,0.016785
2002-02-16,299.022,13.181712,2.651953,6.95587,10.23007,298.14465,0.017248
2002-02-17,298.9774,21.488962,3.113025,8.218172,12.054743,298.12845,0.01732
2002-02-18,299.7176,12.702084,2.617548,13.238384,18.0544,298.88217,0.017488
2002-02-19,299.3224,11.768165,2.546955,6.368164,9.459238,298.23743,0.017566
2002-02-20,299.4266,12.976207,2.637356,9.129566,13.195968,298.65897,0.017517
2002-02-21,300.0152,3.063152,1.401959,12.076436,17.652132,299.41086,0.017671
2002-02-22,300.76328,0.042849,0.041956,15.920518,23.83244,300.35922,0.016893
2002-02-23,300.6388,1.255721,0.81347,13.827067,20.708305,299.78253,0.017692
2002-02-24,300.01596,10.762208,2.464892,10.8384,15.97437,299.4785,0.017965
2002-02-25,298.92764,9.773383,2.377079,10.236561,14.922134,299.07013,0.017728
2002-02-26,299.3678,4.946907,1.782871,11.750986,17.174112,299.0966,0.017302
2002-02-27,300.1513,3.93519,1.596391,12.186588,17.883472,299.68784,0.017426
2002-02-28,299.63785,19.83628,3.036696,10.321735,15.183659,298.76593,0.017512
2002-03-01,300.1316,6.434358,2.006112,10.785013,15.474166,298.7932,0.017261
2002-03-02,298.35364,11.293772,2.509093,11.809076,16.882685,299.03192,0.016908
2002-03-03,297.71643,11.480776,2.52419,6.006186,9.238908,297.77588,0.016982
2002-03-04,296.9972,15.86351,2.825152,4.372701,6.958722,296.8669,0.016438
2002-03-05,298.12,7.354808,2.122837,12.046042,17.304762,297.9889,0.015818
2002-03-06,298.19946,10.943819,2.480214,8.444613,12.629304,297.9264,0.016541
2002-03-07,299.05045,4.019928,1.613416,11.205531,16.213404,298.47983,0.01639
2002-03-08,298.1722,23.684958,3.206194,11.073822,15.834469,298.0448,0.016725
2002-03-09,298.01685,17.005499,2.890677,8.248419,11.875917,297.70007,0.017361
2002-03-10,298.14493,12.645107,2.613381,5.460753,8.5109,297.4432,0.017129
2002-03-11,297.23785,24.970926,3.256978,2.241002,4.107083,297.02988,0.016992
2002-03-12,298.9313,5.599299,1.886963,12.713622,17.563572,298.23502,0.01715
2002-03-13,299.2189,10.479256,2.440542,9.23068,13.268168,298.65015,0.017005
2002-03-14,300.0682,1.963808,1.086475,13.142864,19.065702,299.74756,0.017423
2002-03-15,298.8384,15.288783,2.790477,6.875043,10.623303,298.26218,0.017235
2002-03-16,298.8535,13.11477,2.647222,9.547211,13.624808,298.44003,0.017436
2002-03-17,298.93707,16.218773,2.846,12.164534,17.149988,298.7156,0.017109
